ID,UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
259,1472784304,01-09-2016,16:45:04,394.9013806,62,30.43,52,99.17,6.75,06:07:00,18:38:00
260,1477652717,28-10-2016,01:05:17,4.056890643,47,30.41,100,164.23,3.37,06:22:00,17:51:00
261,1476333620,12-10-2016,18:40:20,-9.142705944,55,30.46,34,159.99,9,06:16:00,18:02:00
262,1477332019,24-10-2016,08:00:19,416.2312911,57,30.45,48,121.82,4.5,06:21:00,17:53:00
263,1480019405,24-11-2016,10:30:05,407.2582539,50,30.49,94,301.88,3.37,06:37:00,17:42:00
264,1473517222,10-09-2016,04:20:22,14.76079775,42,30.34,91,181.22,6.75,06:09:00,18:30:00
265,1477244717,23-10-2016,07:45:17,288.9161547,47,30.4,101,100.36,5.62,06:20:00,17:54:00
266,1473522322,10-09-2016,05:45:22,-16.62552026,41,30.34,87,181.63,5.62,06:09:00,18:30:00
267,1480210217,26-11-2016,15:30:17,484.7653684,53,30.42,81,140.23,3.37,06:38:00,17:42:00
268,1474509921,21-09-2016,16:05:21,539.860394,58,30.38,77,27.58,6.75,06:11:00,18:20:00
269,1479992702,24-11-2016,03:05:02,-5.785403325,43,30.43,89,160.45,12.37,06:37:00,17:42:00
270,1476274820,12-10-2016,02:20:20,-4.706018055,48,30.44,71,170.03,7.87,06:16:00,18:02:00
271,1474125905,17-09-2016,05:25:05,-0.318617612,53,30.45,99,149.54,6.75,06:10:00,18:24:00
272,1478895304,11-11-2016,10:15:04,768.0485386,62,30.52,25,58.8,5.62,06:29:00,17:44:00
273,1478385905,05-11-2016,12:45:05,914.2627454,65,30.46,24,8.74,13.5,06:26:00,17:46:00
274,1478445301,06-11-2016,05:15:01,13.6975259,46,30.44,28,190.17,10.12,06:26:00,17:46:00
275,1478532605,07-11-2016,05:30:05,7.651712143,48,30.43,24,202.59,10.12,06:27:00,17:46:00
276,1480306217,27-11-2016,18:10:17,5.467292853,50,30.45,31,182.86,6.75,06:38:00,17:42:00
277,1472744405,01-09-2016,05:40:05,3.668859395,48,30.41,92,118.18,,06:07:00,18:38:00
278,1474231204,18-09-2016,10:40:04,946.1940419,63,30.48,55,63.3,4.5,06:11:00,18:23:00
279,1482561682,23-12-2016,20:41:22,-10.2749073,48,30.48,39,179.21,10.12,06:54:00,17:50:00
280,1472821505,02-09-2016,03:05:05,6.329440945,51,30.42,71,185.05,2.25,06:07:00,18:37:00
281,1478187318,03-11-2016,05:35:18,6.159263787,45,30.42,,184.45,6.75,06:25:00,17:47:00
282,1478448002,06-11-2016,06:00:02,5.598579987,47,,28,187.98,12.37,06:26:00,17:46:00
283,1476351628,12-10-2016,23:40:28,6.157986693,51,30.49,43,180.72,15.75,06:16:00,18:02:00
284,1480355421,28-11-2016,07:50:21,248.8791168,47,30.46,50,297.5,4.5,06:39:00,17:42:00
285,1478265920,04-11-2016,03:25:20,5.757776505,44,30.43,43,177.69,4.5,06:25:00,17:47:00
286,1478841605,10-11-2016,19:20:05,-14.20588989,51,30.48,75,157.62,3.37,06:28:00,17:45:00
287,1477826118,30-10-2016,01:15:18,7.609331526,47,30.43,102,171.48,4.5,06:23:00,17:49:00
288,1479211202,15-11-2016,02:00:02,-7.29208713,45,30.44,79,182.32,9,06:31:00,17:43:00
289,1479729001,21-11-2016,01:50:01,13.04557046,46,30.42,94,130.18,,06:35:00,17:42:00
290,1473344422,08-09-2016,04:20:22,-5.603619539,44,30.4,69,195.52,4.5,06:09:00,18:32:00
291,1483252501,31-12-2016,20:35:01,-0.607066885,43,,88,209.85,5.62,06:57:00,17:54:00
292,1473427819,09-09-2016,03:30:19,0.340130421,44,30.36,101,153.09,3.37,06:09:00,18:31:00
293,1480619403,01-12-2016,09:10:03,19.4692075,45,30.43,96,119.2,14.62,06:41:00,17:42:00
294,1477312521,24-10-2016,02:35:21,12.67582592,47,30.41,54,156.18,10.12,06:21:00,17:53:00
295,1481376952,10-12-2016,03:35:52,-0.519583761,48,30.38,95,158.31,0,06:47:00,17:44:00
296,1473187822,06-09-2016,08:50:22,652.7068376,61,30.42,57,98.46,5.62,06:08:00,18:34:00
297,1473918907,14-09-2016,19:55:07,11.62651628,50,30.45,101,161.73,10.12,06:10:00,18:26:00
298,1478787002,10-11-2016,04:10:02,2.860363887,49,30.41,24,229.66,5.62,06:28:00,17:45:00
299,1474113006,17-09-2016,01:50:06,2.405544896,54,30.45,98,165.41,7.87,06:10:00,18:24:00
300,1481736901,14-12-2016,07:35:01,22.94295799,39,30.3,57,231.63,6.75,06:49:00,17:46:00
301,1476829518,18-10-2016,12:25:18,1113.605962,60,30.42,147.7089717,65.64,11.25,06:18:00,17:57:00
302,1478772604,10-11-2016,00:10:04,-2.41704592,48,30.45,29,209.93,4.5,06:28:00,17:45:00
303,1480115104,25-11-2016,13:05:04,814.4138212,49,30.44,91,96.31,5.62,06:37:00,17:42:00
304,1479835502,22-11-2016,07:25:02,53.6570486,47,30.44,103,157.55,1.12,06:35:00,17:42:00
305,1474614321,22-09-2016,21:05:21,-8.35877676,54,30.46,85,112.29,3.37,06:11:00,18:19:00
306,1476531019,15-10-2016,01:30:19,-0.047956442,49,30.48,28,166.28,5.62,06:17:00,17:59:00
307,1476442520,14-10-2016,00:55:20,-2.930692711,52,30.45,35,175.25,10.12,06:17:00,18:00:00
308,1475666724,05-10-2016,01:25:24,0.259220785,51,30.44,102,144.45,1.12,06:14:00,18:08:00
309,1479671720,20-11-2016,09:55:20,733.7712518,51,30.46,97,117.32,7.87,06:34:00,17:42:00
310,1474245003,18-09-2016,14:30:03,386.2929882,58,30.44,93,341.94,4.5,06:11:00,18:23:00
311,1479429021,17-11-2016,14:30:21,709.5428444,129.9162112,30.41,38,44.7,9,06:32:00,17:43:00
312,1482328537,21-12-2016,03:55:37,-1.452715767,45,30.44,85,172.63,10.12,06:53:00,17:49:00
313,1472914803,03-09-2016,05:00:03,8.312972293,50,30.4,92,214.01,5.62,06:08:00,18:36:00
314,1482724539,25-12-2016,17:55:39,15.46924624,47,30.42,96,114.67,5.62,06:55:00,17:51:00
315,1476810918,18-10-2016,07:15:18,80.81955548,52,30.44,,128.36,4.5,06:18:00,17:57:00
316,1476264625,11-10-2016,23:30:25,7.73765281,51,30.47,85,177.98,7.87,06:16:00,18:03:00
317,1482973839,28-12-2016,15:10:39,365.1044026,50,30.35,98,66.53,,06:56:00,17:52:00
318,1478616301,08-11-2016,04:45:01,-5.720233409,44,30.39,42,176.84,5.62,06:27:00,17:45:00
319,1477189820,22-10-2016,16:30:20,454.0143309,52,30.38,84,129.45,10.12,06:20:00,17:54:00
320,1477739420,29-10-2016,01:10:20,-2.535023676,44,30.39,93,144.02,11.25,06:23:00,17:50:00
321,1478711402,09-11-2016,07:10:02,21.46206958,45,30.44,58,170.54,5.62,06:28:00,17:45:00
322,1483155904,30-12-2016,17:45:04,7.037761538,48,30.31,97,14.39,1.12,06:57:00,17:54:00
323,1474968321,26-09-2016,23:25:21,-5.366195684,47,30.41,,160.75,4.5,06:12:00,18:15:00
324,1479449718,17-11-2016,20:15:18,-3.569414714,51,30.45,21,159.77,9,06:32:00,17:43:00
325,1472757909,01-09-2016,09:25:09,724.8645748,55,,72,151.48,3.37,06:07:00,18:38:00
326,1480779324,03-12-2016,05:35:24,0.208176423,45,30.3,93,139.48,2.25,06:42:00,17:43:00
327,1479635120,19-11-2016,23:45:20,4.815467583,50,30.45,101,168.98,4.5,06:34:00,17:42:00
328,1472990708,04-09-2016,02:05:08,7.292556894,50,30.45,86,182.24,7.87,06:08:00,18:35:00
329,1475450123,02-10-2016,13:15:23,351.7368348,58,30.43,96,46.8,4.5,06:14:00,18:10:00
330,1473061804,04-09-2016,21:50:04,7.076877642,50,30.46,95,168.33,2.25,06:08:00,18:35:00
331,1480285818,27-11-2016,12:30:18,884.4749008,58,30.46,66,110.51,4.5,06:38:00,17:42:00
332,1478318118,04-11-2016,17:55:18,6.906143564,57,30.44,36,154.79,,06:25:00,17:47:00
333,1473073202,05-09-2016,01:00:02,2.666662308,,30.44,,184.26,4.5,06:08:00,18:35:00
334,1474634422,23-09-2016,02:40:22,-3.527628824,49,30.42,90,179.25,4.5,06:12:00,18:18:00
335,1483226101,31-12-2016,13:15:01,229.3839513,53,30.3,74,328.55,6.75,06:57:00,17:54:00
336,1481667604,13-12-2016,12:20:04,857.9912525,52,30.3,87,329.69,14.62,06:48:00,17:45:00
337,1481288140,09-12-2016,02:55:40,4.484817594,46,30.36,74,204.96,4.5,06:46:00,17:44:00
338,1478150719,02-11-2016,19:25:19,6.488341438,49,30.45,30,158.05,6.75,06:24:00,17:48:00
339,1475896820,07-10-2016,17:20:20,39.94275729,51,30.4,100,4.32,0,06:15:00,18:06:00
340,1477735520,29-10-2016,00:05:20,-4.850867318,44,30.41,95,164.79,6.75,06:23:00,17:50:00
341,1480461302,29-11-2016,13:15:02,351.4805346,49,30.4,99,182.11,,06:40:00,17:42:00
342,1482762039,26-12-2016,04:20:39,15.47501382,42,30.43,94,135.8,14.62,06:55:00,17:51:00
343,1476897320,19-10-2016,07:15:20,86.05135822,51,30.45,100,163.88,3.37,06:19:00,17:56:00
344,1482194118,19-12-2016,14:35:18,125.1019147,55,30.49,98,131.01,4.5,06:52:00,17:48:00
345,1476324021,12-10-2016,16:00:21,254.4149749,59,30.44,86,28.75,3.37,06:16:00,18:02:00
346,1479685506,20-11-2016,13:45:06,376.8216528,53,,100,35.62,6.75,06:34:00,17:42:00
347,1475629227,04-10-2016,15:00:27,234.803704,55,30.41,,50.17,3.37,06:14:00,18:08:00
348,1477526718,26-10-2016,14:05:18,814.5030487,59,30.4,63,32.07,11.25,06:21:00,17:52:00
349,1476877218,19-10-2016,01:40:18,0.358329911,47,30.44,85,117.07,6.75,06:19:00,17:56:00
350,1472943303,03-09-2016,12:55:03,184.1226833,57,30.44,98,103.45,4.5,06:08:00,18:36:00
351,1475895933,07-10-2016,17:05:33,51.34833632,51,30.4,101,349.33,9.09312978,06:15:00,18:06:00
352,1482822645,26-12-2016,21:10:45,-4.910537436,48,30.47,31,122.6,10.12,06:55:00,17:51:00
353,1482552050,23-12-2016,18:00:50,1.552546318,50,30.46,66,33.55,2.25,06:54:00,17:50:00
354,1478037918,01-11-2016,12:05:18,925.2408515,57,30.47,50,84.77,5.62,06:24:00,17:48:00
355,1476354627,13-10-2016,00:30:27,0.071125428,51,30.48,44,165.79,11.25,06:17:00,18:01:00
356,1477330520,24-10-2016,07:35:20,278.9947339,51,30.44,57,153.47,9,06:21:00,17:53:00
357,1472864709,02-09-2016,15:05:09,846.9307196,62,30.44,77,1.75,5.62,06:07:00,18:37:00
358,1474560621,22-09-2016,06:10:21,2.064290718,47,30.4,42,172.38,7.87,06:11:00,18:19:00
359,1480727717,02-12-2016,15:15:17,154.6410985,67.94166201,30.34,93,92.64,1.12,06:42:00,17:42:00
360,1479030302,12-11-2016,23:45:02,-3.488750654,47,30.48,47,85.47,3.37,06:30:00,17:44:00
361,1482866761,27-12-2016,09:26:01,562.7813196,57,30.47,20,176.24,7.87,06:56:00,17:52:00
362,1474515325,21-09-2016,17:35:25,64.02972466,,30.39,93,49.75,,06:11:00,18:20:00
363,1480608904,01-12-2016,06:15:04,8.364594278,44,30.4,97,119.96,2.25,06:41:00,17:42:00
364,1479247801,15-11-2016,12:10:01,330.0242976,55,30.46,97,0.11,5.62,06:31:00,17:43:00
365,1478562302,07-11-2016,13:45:02,839.5489419,63,30.42,46,22.23,,06:27:00,17:46:00
366,1474859719,25-09-2016,17:15:19,203.3138745,60,30.44,70,326.21,4.5,06:12:00,18:16:00
367,1480194317,26-11-2016,11:05:17,809.9345818,53,30.46,87,79.5,13.5,06:38:00,17:42:00
368,1482293119,20-12-2016,18:05:19,-6.194800673,50,30.49,70,128.8,6.75,06:52:00,17:48:00
369,1480952133,05-12-2016,05:35:33,-1.086633747,45,30.31,93,22.55,1.12,06:44:00,17:43:00
370,1479029102,12-11-2016,23:25:02,-4.230980251,47,30.48,,144.98,5.62,06:30:00,17:44:00
371,1473838203,13-09-2016,21:30:03,-2.93070852,53,30.46,101,317.56,3.37,06:10:00,18:27:00
372,1475217924,29-09-2016,20:45:24,-6.02231588,50,30.47,88,140.64,6.75,06:13:00,18:13:00
373,1482366649,21-12-2016,14:30:49,677.8421394,57,30.39,76,31.3,7.87,06:53:00,17:49:00
374,1477140018,22-10-2016,02:40:18,0.369216035,48,30.4,102,211.2,2.25,06:20:00,17:54:00
375,1483227304,31-12-2016,13:35:04,236.7890419,53,30.3,75,308.94,14.62,06:57:00,17:54:00
376,1476534322,15-10-2016,02:25:22,-10.12409266,49,30.47,26,173.13,4.5,06:17:00,17:59:00
377,1480346118,28-11-2016,05:15:18,-4.88452821,71.17020316,30.43,26,131.35,7.87,06:39:00,17:42:00
378,1478870404,11-11-2016,03:20:04,3.880559394,48,30.46,61,198.39,7.87,06:29:00,17:44:00
379,1476956419,19-10-2016,23:40:19,4.209842796,51,30.47,102,160.77,4.5,06:19:00,17:56:00
380,1477140917,22-10-2016,02:55:17,-6.682328725,48,30.4,102,161.85,3.37,06:20:00,17:54:00
381,1479304804,16-11-2016,04:00:04,6.331167461,49,30.43,19,175.99,6.75,06:32:00,17:43:00
382,1477809618,29-10-2016,20:40:18,4.759418234,48,30.46,102,117.57,11.25,06:23:00,17:50:00
383,1473718222,12-09-2016,12:10:22,161.4268484,63,,78,273.73,7.87,06:09:00,18:28:00
384,1481470866,11-12-2016,05:41:06,-7.270573873,45,30.39,99,177.68,5.62,06:47:00,17:44:00
385,1475587222,04-10-2016,03:20:22,-7.552509121,50,30.41,99,121.59,3.37,06:14:00,18:08:00
386,1473912609,14-09-2016,18:10:09,9.237698454,55,30.41,100,35.4,4.5,06:10:00,18:26:00
387,1476912317,19-10-2016,11:25:17,615.1642194,56,,100,0.12,4.5,06:19:00,17:56:00
388,1475125832,28-09-2016,19:10:32,-1.845720798,52,30.39,82,137.32,14.77361686,06:13:00,18:14:00
389,1479246602,15-11-2016,11:50:02,360.5786473,54,30.47,96,30.23,4.5,06:31:00,17:43:00
390,1477270221,23-10-2016,14:50:21,727.8981432,58,30.38,78,15.23,7.87,06:20:00,17:54:00
391,1483050903,29-12-2016,12:35:03,448.9043511,49,30.33,,45.38,5.62,06:56:00,17:53:00
392,1475113220,28-09-2016,15:40:20,614.811097,61,30.37,60,7.47,7.87,06:13:00,18:14:00
393,1481471455,11-12-2016,05:50:55,1.161401425,45,30.39,99,176.52,5.62,06:47:00,17:44:00
394,1473620720,11-09-2016,09:05:20,704.9822238,59,30.5,51,50.75,3.37,06:09:00,18:29:00
395,1482436550,22-12-2016,09:55:50,644.2271199,56,30.46,76,91.04,4.5,06:53:00,17:49:00
396,1475451021,02-10-2016,13:30:21,661.3859446,56,30.42,99,55.72,,06:14:00,18:10:00
397,1481970039,17-12-2016,00:20:39,-0.912890674,43,30.25,40,205.63,6.75,06:51:00,17:47:00
398,1477530917,26-10-2016,15:15:17,607.7504708,59,30.39,73,347.7,2.25,06:21:00,17:52:00
399,1473269722,07-09-2016,07:35:22,302.3518665,51,30.43,95,122.85,5.62,06:08:00,18:33:00
400,1475668820,05-10-2016,02:00:20,9.741720013,50,30.44,102,113.83,7.87,06:14:00,18:08:00
401,1480725608,02-12-2016,14:40:08,142.3549821,45,30.34,93,103.19,3.37,06:42:00,17:42:00
402,1480877734,04-12-2016,08:55:34,82.0269506,45,30.39,93,190.2,2.25,06:43:00,17:43:00
403,1478026517,01-11-2016,08:55:17,383.8995158,57,30.5,33,147.6,5.62,06:24:00,17:48:00
404,1479946802,23-11-2016,14:20:02,435.7712655,51,30.4,84,40.06,7.87,06:36:00,17:42:00
405,1481614201,12-12-2016,21:30:01,5.542040507,46,30.34,,241.4,6.75,06:48:00,17:45:00
406,1474989021,27-09-2016,05:10:21,-2.663896451,48,30.36,79,210.68,5.62,06:13:00,18:15:00
407,1481837402,15-12-2016,11:30:02,106.2305058,112.1210619,30.27,93,311.18,12.37,06:50:00,17:46:00
408,1475399123,01-10-2016,23:05:23,-7.88356918,,30.47,102,149.21,2.25,06:13:00,18:11:00
409,1473928505,14-09-2016,22:35:05,3.578002093,51,,100,90.33,2.25,06:10:00,18:26:00
410,1477163418,22-10-2016,09:10:18,524.3502158,,30.42,102,144.27,3.37,06:20:00,17:54:00
411,1481417453,10-12-2016,14:50:53,43.93794099,51,30.36,101,33.42,4.5,06:47:00,17:44:00
412,1476757818,17-10-2016,16:30:18,366.5871564,60,30.41,78,81.28,6.75,06:18:00,17:58:00
413,1476534921,15-10-2016,02:35:21,6.960706989,50,30.47,26,167.34,5.62,06:17:00,17:59:00
414,1482595550,24-12-2016,06:05:50,-4.363028791,45,30.45,81,168.91,9,06:54:00,17:50:00
415,1477062618,21-10-2016,05:10:18,-8.010508638,48,30.41,100,166.42,10.12,06:19:00,17:55:00
416,1482308125,20-12-2016,22:15:25,-3.697713138,47,30.51,84,133.38,4.5,06:52:00,17:48:00
417,1479057302,13-11-2016,07:15:02,22.96063665,45,30.46,46,124.05,2.25,06:30:00,17:44:00
418,1479171902,14-11-2016,15:05:02,245.9761391,53,,99,12.97,9,06:31:00,17:43:00
419,1475740223,05-10-2016,21:50:23,3.016162839,50,30.49,98,146.42,4.5,06:14:00,18:08:00
420,1477750519,29-10-2016,04:15:19,-1.612194895,45,30.38,101,176.42,7.87,06:23:00,17:50:00
421,1476674120,16-10-2016,17:15:20,80.78391418,61,30.48,25,87.57,1.12,06:18:00,17:59:00
422,1476487219,14-10-2016,13:20:19,947.1589756,64,30.46,59,19.62,7.87,06:17:00,18:00:00
423,1479798001,21-11-2016,21:00:01,2.905522709,,,102,69.95,5.62,06:35:00,17:42:00
424,1480944635,05-12-2016,03:30:35,5.90168528,45,30.3,93,182.41,3.37,06:44:00,17:43:00
425,1479077402,13-11-2016,12:50:02,898.4022933,59,30.44,63,26.02,9,06:30:00,17:44:00
426,1482224722,19-12-2016,23:05:22,14.32709021,48,30.55,82,172.98,7.87,06:52:00,17:48:00
427,1476939621,19-10-2016,19:00:21,7.280741844,,30.45,102,79.4,2.25,06:19:00,17:56:00
428,1478152217,02-11-2016,19:50:17,0.947914962,48,30.46,30,153.21,6.75,06:24:00,17:48:00
429,1483046403,29-12-2016,11:20:03,355.2770256,48,30.35,101,25.82,6.75,06:56:00,17:53:00
430,1476092124,09-10-2016,23:35:24,-5.57762397,50,30.43,86,197.68,5.62,06:16:00,18:04:00
431,1477004118,20-10-2016,12:55:18,951.2430083,57,30.44,63,359,4.5,06:19:00,17:56:00
432,1477014018,20-10-2016,15:40:18,530.7679888,54,30.42,80,57.28,5.62,06:19:00,17:56:00
433,1479230101,15-11-2016,07:15:01,37.46492183,45,30.46,52,171.32,4.5,06:31:00,17:43:00
434,1481747402,14-12-2016,10:30:02,751.0187543,49,30.32,74,317.61,7.87,06:49:00,17:46:00
435,1472967906,03-09-2016,19:45:06,3.556946547,56,30.46,101,267.37,1.12,06:08:00,18:36:00
436,1477900517,30-10-2016,21:55:17,3.095729707,,30.5,101,176.83,4.5,06:23:00,17:49:00
437,1475417119,02-10-2016,04:05:19,3.708559499,48,30.42,101,127.04,,06:14:00,18:10:00
438,1478080220,01-11-2016,23:50:20,-0.657882559,,30.48,43,185.34,7.87,06:24:00,17:48:00
439,1482807066,26-12-2016,16:51:06,100.9032583,56,30.43,25,101.51,20.25,06:55:00,17:51:00
440,1474156204,17-09-2016,13:50:04,587.4968462,60,30.46,91,78.04,,06:10:00,18:24:00
441,1474867522,25-09-2016,19:25:22,-5.795629347,51,30.45,93,183.52,4.5,06:12:00,18:16:00
442,1473572722,10-09-2016,19:45:22,11.30639027,,30.42,93,131.06,2.25,06:09:00,18:30:00
443,1476254119,11-10-2016,20:35:19,2.072772404,52,30.47,82,125.42,2.25,06:16:00,18:03:00
444,1478025318,01-11-2016,08:35:18,638.6654318,51,30.49,42,127.1,7.87,06:24:00,17:48:00
445,1474135504,17-09-2016,08:05:04,206.8857639,55,30.48,101,74.28,9,06:10:00,18:24:00
446,1482396349,21-12-2016,22:45:49,2.243425036,,30.42,95,93.33,11.25,06:53:00,17:49:00
447,1473993607,15-09-2016,16:40:07,60.68378647,53,30.41,93,144.43,2.25,06:10:00,18:26:00
448,1479079204,13-11-2016,13:20:04,860.0940795,,30.43,63,32.52,13.5,06:30:00,17:44:00
449,1477074917,21-10-2016,08:35:17,106.6130766,48,30.45,102,101.25,3.37,06:19:00,17:55:00
450,1476873017,19-10-2016,00:30:17,-12.25584372,49,30.44,90,177.35,11.25,06:19:00,17:56:00
451,1481680501,13-12-2016,15:55:01,195.1306718,50,30.28,96,293.19,12.37,06:48:00,17:45:00
452,1476210924,11-10-2016,08:35:24,562.5259778,58,30.46,67,122.59,4.5,06:16:00,18:03:00
453,1476167424,10-10-2016,20:30:24,6.278831838,50,,57,99.1,5.62,06:16:00,18:03:00
454,1477470321,25-10-2016,22:25:21,-4.231477624,,30.46,44,163.52,1.12,06:21:00,17:52:00
455,1477644620,27-10-2016,22:50:20,5.148493524,46,30.43,93,107.53,5.62,06:22:00,17:51:00
456,1481004650,05-12-2016,20:10:50,-1.842943632,45,30.4,93,329.17,1.12,06:44:00,17:43:00
457,1476410426,13-10-2016,16:00:26,470.654268,66,,37,30.7,6.75,06:17:00,18:01:00
458,1474451406,20-09-2016,23:50:06,4.161671008,49,30.41,101,142.48,,06:11:00,18:21:00
459,1479052202,13-11-2016,05:50:02,-1.077035059,44,30.44,,150.04,3.37,06:30:00,17:44:00
460,1480418102,29-11-2016,01:15:02,-12.93787356,40,30.44,222.0616539,172.82,5.62,06:40:00,17:42:00
461,1481955017,16-12-2016,20:10:17,-4.231845319,47,30.23,25,197.69,32.62,06:50:00,17:46:00
462,1480227619,26-11-2016,20:20:19,-2.439754737,,30.48,89,147.78,16.87,06:38:00,17:42:00
463,1475380521,01-10-2016,17:55:21,9.6496003,52,30.44,102,338.31,,06:13:00,18:11:00
464,1476229523,11-10-2016,13:45:23,917.345428,61,30.41,80,14.62,3.37,06:16:00,18:03:00
465,1482187518,19-12-2016,12:45:18,867.3241539,60,30.51,72,28.2,6.75,06:52:00,17:48:00
466,1477620023,27-10-2016,16:00:23,276.1124642,53,30.38,95,29.87,2.25,06:22:00,17:51:00
467,1476499522,14-10-2016,16:45:22,303.2921584,62,30.46,41,91.26,6.75,06:17:00,18:00:00
468,1480910733,04-12-2016,18:05:33,-4.588466143,45,,93,178.18,3.37,06:43:00,17:43:00
469,1474524321,21-09-2016,20:05:21,-2.097131007,51,30.41,84,145.84,6.75,06:11:00,18:20:00
470,1476291621,12-10-2016,07:00:21,47.85900423,47,30.46,92,173.35,7.87,06:16:00,18:02:00
471,1472843109,02-09-2016,09:05:09,680.6416345,62,30.47,35,135.97,3.37,06:07:00,18:37:00
472,1476924320,19-10-2016,14:45:20,178.4462022,56,30.41,100,334.22,4.5,06:19:00,17:56:00
473,1480920038,04-12-2016,20:40:38,3.706625428,45,30.36,93,96.64,3.37,06:43:00,17:43:00
474,1480210818,26-11-2016,15:40:18,456.666091,54,30.41,59,137.94,12.37,06:38:00,17:42:00
475,1474686618,23-09-2016,17:10:18,11.04671747,55,30.43,100,65.8,2.25,06:12:00,18:18:00
476,1477065318,21-10-2016,05:55:18,-3.179070001,48,30.42,101,61.37,2.25,06:19:00,17:55:00
477,1481873418,15-12-2016,21:30:18,9.664713959,46,30.26,103,301.78,1.12,06:50:00,17:46:00
478,1477480817,26-10-2016,01:20:17,0.065382683,46,30.43,56,189.6,5.62,06:21:00,17:52:00
479,1480862436,04-12-2016,04:40:36,21.08016156,45,30.33,93,153.29,2.25,06:43:00,17:43:00
480,1474802121,25-09-2016,01:15:21,-11.50941485,47,30.47,75,187.1,4.5,06:12:00,18:16:00
481,1482126918,18-12-2016,19:55:18,3.644062257,45,30.45,99,198.31,6.75,06:51:00,17:47:00
482,1474489202,21-09-2016,10:20:02,931.4980963,58,30.42,84,35.98,10.12,06:11:00,18:20:00
483,1479021002,12-11-2016,21:10:02,-0.437821836,85.16004999,30.49,55,153.78,4.5,06:30:00,17:44:00
484,1480667102,01-12-2016,22:25:02,6.274302683,,30.43,93,158.52,11.25,06:41:00,17:42:00
485,1479136803,14-11-2016,05:20:03,3.412804601,,30.44,54,180.51,4.5,06:31:00,17:43:00
486,1478179221,03-11-2016,03:20:21,-0.645601038,44,30.42,37,151.13,7.87,06:25:00,17:47:00
487,1476937821,19-10-2016,18:30:21,-2.93444561,52,30.45,102,242.32,4.5,06:19:00,17:56:00
488,1476696923,16-10-2016,23:35:23,5.860149298,52,30.49,38,126.09,9,06:18:00,17:59:00
489,1480706103,02-12-2016,09:15:03,10.2723504,45,30.41,93,206.77,19.12,06:42:00,17:42:00
490,1475511325,03-10-2016,06:15:25,-3.502066428,48,30.42,80,187.05,6.75,06:14:00,18:09:00
491,1476429021,13-10-2016,21:10:21,4.191585569,51,30.48,38,179.58,7.87,06:17:00,18:01:00
492,1480331117,28-11-2016,01:05:17,-5.720504138,46,30.44,38,155.18,6.75,06:39:00,17:42:00
493,1481436949,10-12-2016,20:15:49,9.157750171,49,30.42,,85.4,1.12,06:47:00,17:44:00
494,1472921705,03-09-2016,06:55:05,145.8771354,52,30.42,93,244.36,10.12,06:08:00,18:36:00
495,1482818149,26-12-2016,19:55:49,-4.002812501,48,30.46,28,153.84,14.62,06:55:00,17:51:00
496,1472810107,01-09-2016,23:55:07,2.491220882,52,30.46,76,69.32,2.25,06:07:00,18:38:00
497,1476966623,20-10-2016,02:30:23,-10.45880101,49,30.43,102,130.63,2.25,06:19:00,17:56:00
498,1477678818,28-10-2016,08:20:18,238.4489606,50,30.4,102,38.62,4.5,06:22:00,17:51:00
499,1477490721,26-10-2016,04:05:21,-4.825734518,44,30.4,,167.4,5.62,06:21:00,17:52:00
500,1479126902,14-11-2016,02:35:02,0.876222947,45,30.44,27,113.61,6.75,06:31:00,17:43:00
501,1479135002,14-11-2016,04:50:02,5.545146432,45,30.43,42,106.75,3.37,06:31:00,17:43:00
502,1480478101,29-11-2016,17:55:01,-3.322382295,47,30.4,100,153.97,10.12,06:40:00,17:42:00
503,1480673102,02-12-2016,00:05:02,10.25761749,45,30.41,93,129.29,3.37,06:42:00,17:42:00
504,1473783904,13-09-2016,06:25:04,27.07139635,50,30.43,80,104.46,2.25,06:10:00,18:27:00
505,1477112118,21-10-2016,18:55:18,1.18148163,46,30.43,89,90.1,4.5,06:19:00,17:55:00
506,1478539802,07-11-2016,07:30:02,26.66274472,48,30.45,21,206.54,6.75,06:27:00,17:46:00
507,1476237022,11-10-2016,15:50:22,513.0900221,62,30.41,78,18.13,4.5,06:16:00,18:03:00
508,1482473139,22-12-2016,20:05:39,-1.99469339,50,30.45,29,151.04,13.5,06:53:00,17:49:00
509,1481696101,13-12-2016,20:15:01,-2.443421011,41,30.32,100,159.12,5.62,06:48:00,17:45:00
510,1480015802,24-11-2016,09:30:02,604.5780289,52,30.49,66,154.29,6.75,06:37:00,17:42:00
511,1475467820,02-10-2016,18:10:20,2.579432366,53,30.42,102,111.24,10.12,06:14:00,18:10:00
